Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
-63626.805000	-40131.810000	-23291.280000	-11560.905000	-28559.205000	-42982.290000	-7935.255000	-33769.170000	0.762625	2.026861	3.984627	7.413683	3.135756	9.153492	2.527977	1.022059	-1.007160	2.533160	-0.167860	-0.845030	-0.268615	0.457701	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	62.000000	0.000000	-1.000000	-1.000000	465348.000000	1775715955.319396
-63623.250000	-40123.485000	-23283.000000	-11553.435000	-28552.005000	-42976.395000	-7931.565000	-33763.680000	0.510399	1.177512	3.502915	6.560327	4.226358	10.799866	8.721704	3.619764	-1.007160	2.533160	-0.167860	-0.845030	-0.268615	0.457701	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	62.000000	0.000000	-1.000000	-1.000000	465349.000000	1775715955.327635
-63626.490000	-40125.915000	-23286.060000	-11556.675000	-28554.705000	-42974.595000	-7935.615000	-33767.550000	-0.271988	-0.201912	1.451665	2.503726	3.586229	8.773381	11.209199	4.094556	-1.007160	2.533160	-0.167860	-0.845030	-0.268615	0.457701	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	62.000000	0.000000	-1.000000	-1.000000	465350.000000	1775715955.327666
-63631.170000	-40132.125000	-23294.745000	-11566.620000	-28559.925000	-42977.745000	-7940.880000	-33773.130000	-0.700450	-1.014183	-0.696348	-2.095744	2.014722	4.925590	8.730841	2.521313	-0.595140	2.060100	0.106820	-0.845091	-0.269775	0.458190	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	62.000000	0.000000	-1.000000	-1.000000	465351.000000	1775715955.329583
-63628.110000	-40130.235000	-23295.240000	-11567.475000	-28556.010000	-42972.435000	-7938.045000	-33770.295000	-0.622893	-1.422105	-2.578615	-5.615003	-0.129323	0.649906	2.623834	-0.261635	-0.595140	2.060100	0.106820	-0.845091	-0.269775	0.458190	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	62.000000	0.000000	-1.000000	-1.000000	465352.000000	1775715955.329607
-63625.140000	-40128.030000	-23293.395000	-11564.190000	-28552.095000	-42971.355000	-7936.470000	-33768.720000	0.003304	-1.503812	-3.719772	-6.950795	-1.928884	-2.802601	-3.675115	-2.608994	-0.595140	2.060100	0.106820	-0.845091	-0.269775	0.458190	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	62.000000	0.000000	-1.000000	-1.000000	465353.000000	1775715955.339247
-63626.940000	-40128.030000	-23293.170000	-11562.570000	-28552.140000	-42978.240000	-7946.595000	-33772.770000	1.137274	-0.876242	-3.246561	-5.307695	-2.322929	-4.653022	-7.198292	-3.170604	-0.595140	2.060100	0.106820	-0.845091	-0.269775	0.458190	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	62.000000	0.000000	-1.000000	-1.000000	465354.000000	1775715955.339270
-63620.280000	-40118.445000	-23283.090000	-11554.200000	-28561.365000	-42974.010000	-7944.480000	-33767.775000	2.227360	0.504576	-0.973177	-1.192326	-1.574385	-5.070433	-7.416337	-2.030948	-0.595140	2.060100	0.106820	-0.845091	-0.269775	0.458190	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	62.000000	0.000000	-1.000000	-1.000000	465355.000000	1775715955.339296
-63615.690000	-40114.215000	-23279.355000	-11550.015000	-28555.965000	-42973.020000	-7943.940000	-33762.825000	2.785170	2.265013	2.303598	3.603265	-0.876686	-4.321552	-5.229957	0.002624	-0.595140	2.060100	0.106820	-0.845091	-0.269775	0.458190	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	62.000000	0.000000	-1.000000	-1.000000	465356.000000	1775715955.339308
-63615.690000	-40114.215000	-23279.355000	-11550.015000	-28555.965000	-42973.020000	-7943.940000	-33762.825000	2.658241	3.598499	5.009762	6.876363	-0.556321	-2.508871	-1.685832	2.116776	-0.595140	2.060100	0.106820	-0.845091	-0.269775	0.458190	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	62.000000	0.000000	-1.000000	-1.000000	465357.000000	1775715956.899140
