Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
-42453.315000	-75055.725000	-59962.635000	-23312.475000	-9502.605000	-78212.430000	-211.815000	-5317.560000	-7.976285	-2.347167	-1.073991	1.320693	8.106033	9.476712	0.022531	-3.074778	-1.785420	1.587040	-0.137340	-0.809812	0.074707	0.565306	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	65.000000	0.000000	-1.000000	-1.000000	269165.000000	1775713461.659569
-42452.775000	-75053.340000	-59961.195000	-23311.440000	-9500.490000	-78210.045000	-212.580000	-5317.245000	-3.459703	-1.447669	-1.420412	-0.360323	4.325870	4.145204	0.985818	0.116623	-1.785420	1.587040	-0.137340	-0.809812	0.074707	0.565306	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	65.000000	0.000000	-1.000000	-1.000000	269166.000000	1775713461.659596
-42449.310000	-75046.680000	-59956.695000	-23310.315000	-9501.525000	-78209.055000	-213.660000	-5315.670000	1.391273	0.008943	-1.317982	-1.891052	-0.660164	-1.826608	1.277150	2.493322	-1.785420	1.587040	-0.137340	-0.809812	0.074707	0.565306	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	65.000000	0.000000	-1.000000	-1.000000	269167.000000	1775713461.661072
-42452.640000	-75052.395000	-59962.365000	-23315.355000	-9509.130000	-78226.380000	-214.920000	-5317.020000	4.966720	1.548451	-0.770383	-2.619260	-4.666012	-6.251644	1.032095	3.628194	-1.785420	1.587040	-0.137340	-0.809812	0.074707	0.565306	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	65.000000	0.000000	-1.000000	-1.000000	269168.000000	1775713461.661095
-42443.505000	-75041.595000	-59951.205000	-23308.695000	-9513.405000	-78234.345000	-211.455000	-5308.470000	6.403608	2.359145	-0.179698	-2.539876	-6.888465	-8.853969	0.588919	3.653384	-1.785420	1.587040	-0.137340	-0.809812	0.074707	0.565306	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	65.000000	0.000000	-1.000000	-1.000000	269169.000000	1775713461.663859
-42434.505000	-75025.890000	-59930.730000	-23287.815000	-9486.270000	-78222.870000	-218.655000	-5303.115000	6.022535	2.458573	0.711341	-1.358762	-6.713628	-9.492455	0.242574	3.177090	-1.785420	1.587040	-0.137340	-0.809812	0.074707	0.565306	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	65.000000	0.000000	-1.000000	-1.000000	269170.000000	1775713461.663877
-42437.565000	-75025.845000	-59926.230000	-23274.990000	-9458.145000	-78199.245000	-225.765000	-5306.220000	4.673930	2.573461	2.524776	1.504554	-2.762715	-6.573252	-0.247700	2.558228	-3.341940	1.983800	-0.595140	-0.809019	0.075317	0.563414	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	65.000000	0.000000	-1.000000	-1.000000	269171.000000	1775713461.669636
-42457.545000	-75051.045000	-59957.640000	-23306.130000	-9503.145000	-78244.380000	-221.580000	-5317.785000	2.089731	1.845723	3.624826	4.401662	3.591390	-0.403817	-1.092607	1.126653	-3.341940	1.983800	-0.595140	-0.809019	0.075317	0.563414	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	65.000000	0.000000	-1.000000	-1.000000	269172.000000	1775713461.669661
-42471.945000	-75069.180000	-59983.515000	-23330.025000	-9516.330000	-78184.485000	-209.205000	-5329.035000	-2.609079	-1.880288	0.426896	3.077114	6.098160	5.257813	-1.321827	-1.914311	-3.341940	1.983800	-0.595140	-0.809019	0.075317	0.563414	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	65.000000	0.000000	-1.000000	-1.000000	269173.000000	1775713461.673986
-42468.615000	-75064.635000	-59983.020000	-23326.470000	-9503.910000	-78214.005000	-211.455000	-5329.755000	-8.117313	-7.909116	-7.162832	-3.702308	1.365507	8.148479	0.154964	-5.699928	-3.341940	1.983800	-0.595140	-0.809019	0.075317	0.563414	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	65.000000	0.000000	-1.000000	-1.000000	269174.000000	1775713461.674010
-42458.985000	-75054.870000	-59970.015000	-23313.330000	-9495.585000	-78255.540000	-211.995000	-5319.180000	-10.444630	-11.339447	-13.099135	-10.377025	-5.329035	7.073309	2.424687	-7.471372	-3.341940	1.983800	-0.595140	-0.809019	0.075317	0.563414	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	65.000000	0.000000	-1.000000	-1.000000	269175.000000	1775713461.678276
