1.824196500000000015e+04	-2.892554999999999836e+03	-2.633336999999999898e+04	3.669074999999999818e+03	1.079972999999999956e+04	2.871143999999999869e+04	2.748302999999999884e+04	2.108272499999999854e+04	3.000000000000000000e+00
1.824534000000000015e+04	-2.889764999999999873e+03	-2.633098500000000058e+04	3.675375000000000000e+03	1.081435499999999956e+04	2.874122999999999956e+04	2.749495499999999811e+04	2.110153499999999985e+04	3.000000000000000000e+00
1.825856999999999971e+04	-2.882744999999999891e+03	-2.632396500000000015e+04	3.685815000000000055e+03	1.082659499999999935e+04	2.874955500000000029e+04	2.749981499999999869e+04	2.111606999999999971e+04	3.000000000000000000e+00
1.825829999999999927e+04	-2.883464999999999691e+03	-2.632616999999999825e+04	3.683204999999999927e+03	1.082114999999999964e+04	2.873344499999999971e+04	2.749738499999999840e+04	2.111467499999999927e+04	3.000000000000000000e+00
1.824515999999999985e+04	-2.895210000000000036e+03	-2.633723999999999796e+04	3.668670000000000073e+03	1.080724499999999898e+04	2.872129499999999825e+04	2.749761000000000058e+04	2.110486499999999796e+04	3.000000000000000000e+00
1.822738499999999840e+04	-2.908619999999999891e+03	-2.634331499999999869e+04	3.658094999999999800e+03	1.079896500000000015e+04	2.871220499999999811e+04	2.749054499999999825e+04	2.109122999999999956e+04	3.000000000000000000e+00
1.822463999999999942e+04	-2.909114999999999782e+03	-2.634025499999999738e+04	3.655125000000000000e+03	1.079027999999999884e+04	2.868385499999999956e+04	2.747983499999999913e+04	2.109379499999999825e+04	3.000000000000000000e+00
1.822882500000000073e+04	-2.904974999999999909e+03	-2.633759999999999854e+04	3.655170000000000073e+03	1.078893000000000029e+04	2.867409000000000015e+04	2.747591999999999825e+04	2.110288499999999840e+04	3.000000000000000000e+00
1.823111999999999898e+04	-2.907179999999999836e+03	-2.633912999999999738e+04	3.656384999999999764e+03	1.079477999999999884e+04	2.868578999999999724e+04	2.747672999999999956e+04	2.110877999999999884e+04	3.000000000000000000e+00
1.822738499999999840e+04	-2.913750000000000000e+03	-2.634349499999999898e+04	3.651659999999999854e+03	1.079531999999999971e+04	2.869577999999999884e+04	2.747686499999999796e+04	2.110571999999999753e+04	3.000000000000000000e+00
1.822153499999999985e+04	-2.916719999999999800e+03	-2.634655500000000029e+04	3.649049999999999727e+03	1.079104500000000007e+04	2.870136000000000058e+04	2.747789999999999782e+04	2.108560499999999956e+04	3.000000000000000000e+00
1.822068000000000029e+04	-2.913974999999999909e+03	-2.634380999999999767e+04	3.653684999999999945e+03	1.079153999999999905e+04	2.869514999999999782e+04	2.747263499999999840e+04	2.105590499999999884e+04	3.000000000000000000e+00
1.822850999999999840e+04	-2.907179999999999836e+03	-2.633890499999999884e+04	3.658094999999999800e+03	1.078865999999999985e+04	2.867935499999999956e+04	2.747263499999999840e+04	2.106296999999999753e+04	3.000000000000000000e+00
1.823341500000000087e+04	-2.908079999999999927e+03	-2.633868000000000029e+04	3.658679999999999836e+03	1.078636499999999978e+04	2.867431499999999869e+04	2.747987999999999738e+04	2.109208499999999913e+04	3.000000000000000000e+00
1.823309999999999854e+04	-2.913164999999999964e+03	-2.633971500000000015e+04	3.658589999999999691e+03	1.078982999999999993e+04	2.867768999999999869e+04	2.748645000000000073e+04	2.110670999999999913e+04	3.000000000000000000e+00
1.822828499999999985e+04	-2.914380000000000109e+03	-2.634097499999999854e+04	3.655934999999999945e+03	1.078690499999999884e+04	2.866536000000000058e+04	2.748514500000000044e+04	2.110288499999999840e+04	3.000000000000000000e+00
1.822027499999999782e+04	-2.912130000000000109e+03	-2.633696999999999753e+04	3.662594999999999800e+03	1.080067499999999927e+04	2.867998500000000058e+04	2.748671999999999753e+04	2.108709000000000015e+04	3.000000000000000000e+00
1.822986000000000058e+04	-2.908980000000000018e+03	-2.633377499999999782e+04	3.669164999999999964e+03	1.081115999999999985e+04	2.869825499999999738e+04	2.748073500000000058e+04	2.109104999999999927e+04	3.000000000000000000e+00
1.824641999999999825e+04	-2.903130000000000109e+03	-2.632846500000000015e+04	3.675059999999999945e+03	1.081975499999999920e+04	2.870320499999999811e+04	2.748122999999999956e+04	2.110603499999999985e+04	3.000000000000000000e+00
1.823688000000000102e+04	-2.907045000000000073e+03	-2.633093999999999869e+04	3.668309999999999945e+03	1.081534499999999935e+04	2.869829999999999927e+04	2.748235499999999956e+04	2.110220999999999913e+04	3.000000000000000000e+00
1.823107500000000073e+04	-2.912355000000000018e+03	-2.633741999999999825e+04	3.655710000000000036e+03	1.080035999999999876e+04	2.868830999999999767e+04	2.747861999999999898e+04	2.110153499999999985e+04	3.000000000000000000e+00
1.822877999999999884e+04	-2.915775000000000091e+03	-2.634245999999999913e+04	3.647159999999999854e+03	1.079343000000000029e+04	2.866562999999999738e+04	2.746961999999999898e+04	2.109527999999999884e+04	3.000000000000000000e+00
1.822661999999999898e+04	-2.916089999999999691e+03	-2.634421500000000015e+04	3.642525000000000091e+03	1.078685999999999876e+04	2.863997999999999956e+04	2.746354499999999825e+04	2.108515499999999884e+04	3.000000000000000000e+00
1.822077000000000044e+04	-2.921219999999999800e+03	-2.634934499999999753e+04	3.636855000000000018e+03	1.077961499999999978e+04	2.862287999999999738e+04	2.746651499999999942e+04	2.107602000000000044e+04	3.000000000000000000e+00
1.821244499999999971e+04	-2.924684999999999945e+03	-2.635352999999999884e+04	3.631004999999999654e+03	1.077241499999999905e+04	2.861815499999999884e+04	2.746399499999999898e+04	2.106427499999999782e+04	3.000000000000000000e+00
1.821356999999999971e+04	-2.917034999999999854e+03	-2.634777000000000044e+04	3.639509999999999764e+03	1.078560000000000036e+04	2.863174499999999898e+04	2.746948500000000058e+04	2.106827999999999884e+04	3.000000000000000000e+00
1.820636999999999898e+04	-2.923964999999999691e+03	-2.635402499999999782e+04	3.637034999999999854e+03	1.079027999999999884e+04	2.864614500000000044e+04	2.746772999999999956e+04	2.106958499999999913e+04	3.000000000000000000e+00
1.822157999999999811e+04	-2.915009999999999764e+03	-2.634250499999999738e+04	3.648599999999999909e+03	1.080252000000000044e+04	2.866567499999999927e+04	2.747286000000000058e+04	2.108375999999999840e+04	3.000000000000000000e+00
1.823692499999999927e+04	-2.902589999999999691e+03	-2.632747499999999854e+04	3.662594999999999800e+03	1.081210499999999956e+04	2.866738499999999840e+04	2.748347999999999956e+04	2.110256999999999971e+04	3.000000000000000000e+00
1.822450500000000102e+04	-2.908574999999999818e+03	-2.633372999999999956e+04	3.656295000000000073e+03	1.079968499999999949e+04	2.863754999999999927e+04	2.748266999999999825e+04	2.110031999999999971e+04	3.000000000000000000e+00
1.821932999999999811e+04	-2.916315000000000055e+03	-2.634164999999999782e+04	3.646529999999999745e+03	1.078384499999999935e+04	2.860564500000000044e+04	2.747839500000000044e+04	2.108227499999999782e+04	3.000000000000000000e+00
1.821613499999999840e+04	-2.924144999999999982e+03	-2.634552000000000044e+04	3.636494999999999891e+03	1.076723999999999978e+04	2.857360499999999956e+04	2.746575000000000000e+04	2.105689500000000044e+04	3.000000000000000000e+00
1.821743999999999869e+04	-2.919194999999999709e+03	-2.633634000000000015e+04	3.641759999999999764e+03	1.077349499999999898e+04	2.858525999999999840e+04	2.745720000000000073e+04	2.105338499999999840e+04	3.000000000000000000e+00
