Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
-14098.320000	-9072.180000	-3784.770000	12159.405000	4105.305000	3409.020000	-21778.785000	-24496.515000	15.084098	7.798439	0.441680	-8.406521	-4.680278	-4.579538	-3.607215	4.673287	-13.749260	-0.244160	0.457800	-0.843137	0.119507	0.524657	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212895.000000	1776580829.014026
-14101.920000	-9086.760000	-3816.180000	12107.745000	4109.400000	3447.225000	-21764.745000	-24493.815000	9.624293	2.128637	-2.878656	-9.475522	-8.870132	1.192405	-1.103865	3.355932	-13.749260	-0.244160	0.457800	-0.843137	0.119507	0.524657	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212896.000000	1776580829.018147
-14104.215000	-9084.465000	-3804.435000	12132.225000	4122.945000	3456.900000	-21763.890000	-24496.740000	2.561464	-3.857985	-6.043391	-7.694293	-7.556066	11.678147	2.545330	1.186713	-13.749260	-0.244160	0.457800	-0.843137	0.119507	0.524657	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212897.000000	1776580829.018156
-14095.530000	-9072.135000	-3788.640000	12147.570000	4122.045000	3442.905000	-21763.710000	-24490.620000	-2.860247	-7.516341	-7.574704	-4.501469	-1.827497	20.191153	5.899196	-0.470608	-13.749260	-0.244160	0.457800	-0.843137	0.119507	0.524657	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212898.000000	1776580829.021925
-14090.310000	-9067.950000	-3785.085000	12156.075000	4128.840000	3430.305000	-21765.645000	-24485.985000	-4.506417	-6.274125	-4.390176	1.930442	4.460426	18.455986	6.684570	-0.795536	-13.749260	-0.244160	0.457800	-0.843137	0.119507	0.524657	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212899.000000	1776580829.021934
-14087.520000	-9062.865000	-3777.255000	12163.815000	4123.080000	3416.535000	-21767.805000	-24484.320000	-2.602668	-0.910020	2.640070	10.124504	7.492297	5.174720	4.099898	0.115621	-13.749260	-0.244160	0.457800	-0.843137	0.119507	0.524657	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212900.000000	1776580829.025906
-14089.455000	-9062.370000	-3774.015000	12168.585000	4117.905000	3405.960000	-21775.545000	-24486.795000	0.406038	4.758912	8.955489	15.230615	5.783616	-12.401069	-0.554256	1.142671	-13.749260	-0.244160	0.457800	-0.843137	0.119507	0.524657	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212901.000000	1776580829.025914
-14088.285000	-9058.095000	-3765.420000	12182.760000	4136.850000	3416.805000	-21776.445000	-24486.615000	1.885393	7.221698	10.832743	14.120398	0.998559	-24.186532	-5.019248	1.037648	-32.213860	-2.258480	-2.044840	-0.842588	0.119568	0.526000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212902.000000	1776580829.029948
-14088.780000	-9060.525000	-3768.615000	12180.195000	4143.420000	3419.685000	-21774.330000	-24486.570000	0.999604	5.547197	7.680781	7.567942	-2.951369	-23.783064	-7.151088	-0.336446	-32.213860	-2.258480	-2.044840	-0.842588	0.119568	0.526000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212903.000000	1776580829.029962
-14093.415000	-9072.135000	-3783.600000	12162.645000	4133.520000	3420.270000	-21773.385000	-24487.290000	-1.299025	0.941138	1.046929	-1.757025	-3.756215	-12.277016	-5.870246	-2.008409	-32.213860	-2.258480	-2.044840	-0.842588	0.119568	0.526000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212904.000000	1776580829.033842
-14094.945000	-9074.520000	-3792.465000	12145.725000	4100.400000	3390.210000	-21778.875000	-24486.165000	-3.559382	-4.547884	-6.798746	-11.418601	-3.473567	2.493624	-2.078786	-2.905916	-32.213860	-2.258480	-2.044840	-0.842588	0.119568	0.526000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212905.000000	1776580829.033850
-14088.375000	-9065.880000	-3788.730000	12143.115000	4080.960000	3372.210000	-21784.995000	-24483.375000	-4.478729	-8.253890	-12.721206	-18.548799	-5.489069	11.469924	1.753877	-2.520987	-32.213860	-2.258480	-2.044840	-0.842588	0.119568	0.526000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212906.000000	1776580829.037835
-14101.695000	-9074.925000	-3793.545000	12142.080000	4085.010000	3380.355000	-21779.955000	-24487.245000	-3.494055	-8.000553	-13.532477	-19.642986	-9.133721	11.501375	3.698001	-1.117175	-32.213860	-2.258480	-2.044840	-0.842588	0.119568	0.526000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212907.000000	1776580829.037846
-14129.820000	-9096.930000	-3802.995000	12146.625000	4122.045000	3435.885000	-21764.565000	-24500.925000	-2.024807	-4.669096	-8.823341	-13.123682	-8.927197	8.045524	4.116149	0.133127	-32.213860	-2.258480	-2.044840	-0.842588	0.119568	0.526000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212908.000000	1776580829.042286
-14141.655000	-9107.865000	-3808.530000	12143.295000	4127.400000	3442.860000	-21772.440000	-24513.345000	-2.283918	-1.577101	-1.604965	-1.472613	-0.701177	8.596549	4.354162	-0.153556	-32.213860	-2.258480	-2.044840	-0.842588	0.119568	0.526000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212909.000000	1776580829.042302
-14125.230000	-9089.820000	-3790.395000	12167.010000	4137.525000	3433.635000	-21777.345000	-24507.180000	-3.436964	0.043575	4.950959	10.345034	12.087052	12.733946	4.046481	-1.732972	-32.213860	-2.258480	-2.044840	-0.842588	0.119568	0.526000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212910.000000	1776580829.046069
-14093.370000	-9066.870000	-3778.740000	12172.185000	4130.910000	3425.760000	-21774.195000	-24489.810000	-1.247517	2.682792	9.970834	18.273268	20.648668	12.804462	1.984781	-2.027301	-32.213860	-2.258480	-2.044840	-0.842588	0.119568	0.526000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212911.000000	1776580829.046088
-14082.705000	-9066.420000	-3781.665000	12166.245000	4128.480000	3420.360000	-21770.865000	-24483.195000	6.454729	7.980271	13.063902	19.923214	18.853639	4.385686	-1.152316	1.174814	-33.694080	-2.136400	-1.251320	-0.841856	0.097473	0.530028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212912.000000	1776580829.050035
-14083.380000	-9071.235000	-3788.010000	12161.025000	4106.295000	3384.495000	-21773.115000	-24479.910000	15.345102	12.736150	12.389876	14.269742	7.369454	-9.294534	-3.427909	6.431272	-33.694080	-2.136400	-1.251320	-0.841856	0.097473	0.530028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212913.000000	1776580829.050050
-14069.430000	-9059.985000	-3771.180000	12187.170000	4104.720000	3369.735000	-21778.200000	-24470.370000	18.256203	12.314801	7.125384	3.758583	-7.837389	-21.761766	-4.039070	9.793506	-33.694080	-2.136400	-1.251320	-0.841856	0.097473	0.530028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212914.000000	1776580829.053992
-14073.390000	-9067.185000	-3774.465000	12177.990000	4107.510000	3353.355000	-21779.865000	-24468.210000	12.365564	6.120226	-0.162707	-5.947537	-18.947759	-27.242529	-3.566490	8.778015	-33.694080	-2.136400	-1.251320	-0.841856	0.097473	0.530028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212915.000000	1776580829.053999
-14088.510000	-9074.745000	-3794.760000	12125.655000	4104.945000	3383.145000	-21770.685000	-24473.835000	0.376958	-2.785070	-6.435162	-12.014216	-20.534905	-22.039907	-2.446406	3.712716	-33.694080	-2.136400	-1.251320	-0.841856	0.097473	0.530028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212916.000000	1776580829.058142
-14107.320000	-9075.690000	-3788.595000	12143.925000	4106.340000	3400.560000	-21783.510000	-24496.740000	-12.919877	-10.693272	-10.699375	-15.830739	-12.964506	-6.165765	-0.711953	-3.738962	-33.694080	-2.136400	-1.251320	-0.841856	0.097473	0.530028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212917.000000	1776580829.058155
-14113.890000	-9074.880000	-3779.865000	12168.135000	4100.130000	3406.545000	-21793.095000	-24510.105000	-22.553025	-14.451452	-11.861222	-16.042957	-1.445579	14.480117	0.693561	-11.479612	-33.694080	-2.136400	-1.251320	-0.841856	0.097473	0.530028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212918.000000	1776580829.062030
-14100.390000	-9068.490000	-3774.915000	12185.235000	4107.015000	3405.195000	-21792.195000	-24502.275000	-24.056260	-12.493949	-8.474042	-8.673350	8.167785	29.524058	0.672860	-16.260702	-33.694080	-2.136400	-1.251320	-0.841856	0.097473	0.530028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212919.000000	1776580829.062045
-14087.970000	-9074.790000	-3799.035000	12125.025000	4095.810000	3415.095000	-21785.040000	-24491.070000	-15.491680	-6.029289	-2.093275	3.560437	12.550184	31.256492	0.067015	-14.319048	-33.694080	-2.136400	-1.251320	-0.841856	0.097473	0.530028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212920.000000	1776580829.066127
-14096.970000	-9082.350000	-3803.040000	12128.085000	4100.940000	3388.050000	-21795.390000	-24497.325000	-0.285840	1.264226	2.823671	11.014813	11.398499	19.716245	0.467113	-5.215169	-33.694080	-2.136400	-1.251320	-0.841856	0.097473	0.530028	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212921.000000	1776580829.066138
-14091.345000	-9067.725000	-3781.665000	12161.655000	4129.380000	3393.585000	-21783.285000	-24489.630000	13.650481	6.033547	4.201847	9.734664	7.265437	1.039820	1.881304	6.317544	-22.706880	-3.860780	0.350980	-0.840879	0.065430	0.532591	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212922.000000	1776580829.070299
-14098.590000	-9072.135000	-3783.330000	12156.795000	4119.255000	3410.055000	-21769.650000	-24486.030000	19.705856	7.724596	4.365645	5.737296	3.749203	-15.628449	3.636916	14.334990	-22.706880	-3.860780	0.350980	-0.840879	0.065430	0.532591	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212923.000000	1776580829.070307
-14098.860000	-9076.410000	-3786.570000	12150.675000	4117.680000	3421.485000	-21770.055000	-24484.635000	16.670527	7.101227	5.147708	4.101006	1.484251	-22.184225	5.279892	15.937205	-22.706880	-3.860780	0.350980	-0.840879	0.065430	0.532591	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212924.000000	1776580829.073936
-14092.920000	-9072.450000	-3782.475000	12155.445000	4116.600000	3404.790000	-21781.485000	-24488.325000	8.099183	4.622059	5.376749	3.580736	-1.382099	-17.519961	5.316241	11.545946	-22.706880	-3.860780	0.350980	-0.840879	0.065430	0.532591	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212925.000000	1776580829.073953
-14089.995000	-9062.145000	-3775.455000	12160.845000	4114.755000	3409.245000	-21788.730000	-24493.140000	-0.614051	1.508975	3.989205	2.088502	-5.125447	-7.876650	2.010749	3.579123	-22.706880	-3.860780	0.350980	-0.840879	0.065430	0.532591	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212926.000000	1776580829.078056
-14092.965000	-9074.520000	-3787.020000	12153.735000	4113.720000	3451.680000	-21768.390000	-24493.500000	-5.811328	-0.720264	1.421314	-0.321322	-8.025483	0.877535	-3.424154	-4.615827	-22.706880	-3.860780	0.350980	-0.840879	0.065430	0.532591	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212927.000000	1776580829.078068
-14106.195000	-9096.885000	-3814.020000	12127.320000	4099.410000	3470.175000	-21754.935000	-24497.865000	-7.388667	-2.493689	-2.224175	-3.429714	-8.711679	7.955158	-6.650694	-9.940116	-22.706880	-3.860780	0.350980	-0.840879	0.065430	0.532591	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212928.000000	1776580829.081950
-14104.080000	-9089.955000	-3807.990000	12131.415000	4101.345000	3442.545000	-21768.030000	-24496.110000	-7.134870	-4.931504	-6.762922	-7.140335	-7.229957	12.561131	-5.217503	-10.839506	-22.706880	-3.860780	0.350980	-0.840879	0.065430	0.532591	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212929.000000	1776580829.081970
-14109.030000	-9096.570000	-3814.965000	12124.080000	4089.645000	3416.805000	-21779.370000	-24499.125000	-5.988914	-6.741177	-9.742957	-9.545603	-4.269797	10.342921	-1.927933	-7.789029	-22.706880	-3.860780	0.350980	-0.840879	0.065430	0.532591	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212930.000000	1776580829.086074
-14096.205000	-9079.920000	-3796.065000	12140.370000	4099.455000	3420.810000	-21773.745000	-24490.665000	-3.577948	-5.388295	-8.012868	-7.887133	-0.447681	-0.054041	-0.667717	-2.589399	-22.706880	-3.860780	0.350980	-0.840879	0.065430	0.532591	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212931.000000	1776580829.086089
-14087.205000	-9064.395000	-3776.445000	12162.645000	4121.100000	3436.695000	-21765.960000	-24484.320000	0.486148	-0.090897	-0.903377	-1.271651	4.116290	-11.689895	-1.299582	2.825079	-4.700080	-4.181240	-0.488320	-0.839475	0.034729	0.535033	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212932.000000	1776580829.090071
-14101.740000	-9076.095000	-3785.895000	12157.830000	4116.735000	3427.245000	-21769.965000	-24488.235000	4.962692	6.825244	8.447569	7.865260	9.043469	-15.700954	-1.281094	6.737208	-4.700080	-4.181240	-0.488320	-0.839475	0.034729	0.535033	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212933.000000	1776580829.090078
-14105.430000	-9086.265000	-3799.665000	12144.510000	4105.125000	3418.650000	-21766.455000	-24484.320000	6.832523	10.465465	13.856676	13.849355	11.713055	-10.541827	0.214864	7.655024	-4.700080	-4.181240	-0.488320	-0.839475	0.034729	0.535033	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212934.000000	1776580829.094026
-14108.580000	-9089.055000	-3801.015000	12143.790000	4099.860000	3403.035000	-21772.080000	-24488.100000	4.486540	7.589902	10.986137	11.965684	8.990871	-1.811836	1.969278	5.318237	-4.700080	-4.181240	-0.488320	-0.839475	0.034729	0.535033	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212935.000000	1776580829.094035
-14105.160000	-9072.405000	-3778.695000	12169.170000	4120.785000	3405.375000	-21774.330000	-24488.550000	-0.075605	0.568784	2.366920	3.905539	1.935450	4.718381	2.587677	1.077420	-4.700080	-4.181240	-0.488320	-0.839475	0.034729	0.535033	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212936.000000	1776580829.098090
-14097.870000	-9066.735000	-3771.360000	12176.685000	4122.630000	3403.890000	-21781.350000	-24487.470000	-3.293946	-4.859513	-4.919645	-3.618016	-4.336933	7.486557	1.608985	-3.015817	-4.700080	-4.181240	-0.488320	-0.839475	0.034729	0.535033	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	2212937.000000	1776580829.098104
