-1.734115499999999884e+04	-2.166556499999999869e+04	-7.167689999999999600e+03	2.574391499999999724e+04	1.535165999999999985e+04	2.308724999999999909e+03	-1.878929999999999836e+03	-1.096604999999999927e+04	1.000000000000000000e+00
-1.733476499999999942e+04	-2.165917499999999927e+04	-7.162244999999999891e+03	2.574728999999999724e+04	1.534900499999999920e+04	2.262554999999999836e+03	-1.879470000000000027e+03	-1.096163999999999942e+04	1.000000000000000000e+00
-1.734750000000000000e+04	-2.167181999999999971e+04	-7.172864999999999782e+03	2.574161999999999898e+04	1.536146999999999935e+04	2.302244999999999891e+03	-1.875419999999999845e+03	-1.096964999999999964e+04	1.000000000000000000e+00
-1.735550999999999840e+04	-2.168154000000000087e+04	-7.176869999999999891e+03	2.573927999999999884e+04	1.534315499999999884e+04	2.288880000000000109e+03	-1.869794999999999845e+03	-1.097477999999999884e+04	1.000000000000000000e+00
-1.736036999999999898e+04	-2.168698500000000058e+04	-7.183664999999999964e+03	2.574193499999999767e+04	1.536592499999999927e+04	2.367764999999999873e+03	-1.870694999999999936e+03	-1.098049499999999898e+04	1.000000000000000000e+00
-1.738606499999999869e+04	-2.170520999999999913e+04	-7.212779999999999745e+03	2.572568999999999869e+04	1.539359999999999854e+04	2.458574999999999818e+03	-1.854494999999999891e+03	-1.099066499999999905e+04	1.000000000000000000e+00
-1.741563000000000102e+04	-2.170615499999999884e+04	-7.202835000000000036e+03	2.572744499999999971e+04	1.538504999999999927e+04	2.370239999999999782e+03	-1.847474999999999909e+03	-1.099223999999999978e+04	1.000000000000000000e+00
-1.739366999999999825e+04	-2.169571500000000015e+04	-7.191179999999999382e+03	2.573343000000000029e+04	1.535800499999999920e+04	2.329335000000000036e+03	-1.857194999999999936e+03	-1.098810000000000036e+04	1.000000000000000000e+00
-1.735474499999999898e+04	-2.168918999999999869e+04	-7.184429999999999382e+03	2.573869499999999971e+04	1.536164999999999964e+04	2.357505000000000109e+03	-1.863314999999999827e+03	-1.098512999999999920e+04	1.000000000000000000e+00
-1.733674499999999898e+04	-2.167870499999999811e+04	-7.177229999999999563e+03	2.574170999999999913e+04	1.536340499999999884e+04	2.336894999999999982e+03	-1.876589999999999918e+03	-1.098296999999999935e+04	1.000000000000000000e+00
-1.734889500000000044e+04	-2.168927999999999884e+04	-7.193789999999999964e+03	2.573311499999999796e+04	1.536632999999999993e+04	2.339639999999999873e+03	-1.886129999999999882e+03	-1.098391499999999905e+04	1.000000000000000000e+00
-1.737517499999999927e+04	-2.171052000000000044e+04	-7.234199999999999818e+03	2.571943499999999767e+04	1.537955999999999949e+04	2.389769999999999982e+03	-1.879875000000000000e+03	-1.099538999999999942e+04	1.000000000000000000e+00
-1.737706499999999869e+04	-2.170795499999999811e+04	-7.224164999999999964e+03	2.572105500000000029e+04	1.538590499999999884e+04	2.450924999999999727e+03	-1.871144999999999982e+03	-1.099575000000000000e+04	1.000000000000000000e+00
-1.737733499999999913e+04	-2.170871999999999753e+04	-7.190684999999999491e+03	2.572348500000000058e+04	1.536853499999999985e+04	2.450880000000000109e+03	-1.866329999999999927e+03	-1.099381499999999869e+04	1.000000000000000000e+00
-1.737620999999999913e+04	-2.171052000000000044e+04	-7.189199999999999818e+03	2.573261999999999898e+04	1.537542000000000007e+04	2.388869999999999891e+03	-1.865069999999999936e+03	-1.099030500000000029e+04	1.000000000000000000e+00
-1.737386999999999898e+04	-2.170593000000000029e+04	-7.196894999999999527e+03	2.572928999999999724e+04	1.537357499999999891e+04	2.369159999999999854e+03	-1.869794999999999845e+03	-1.099097999999999956e+04	1.000000000000000000e+00
-1.736577000000000044e+04	-2.169976499999999942e+04	-7.195590000000000146e+03	2.573068499999999767e+04	1.537145999999999913e+04	2.371319999999999709e+03	-1.871909999999999854e+03	-1.098890999999999985e+04	1.000000000000000000e+00
-1.735150500000000102e+04	-2.168657999999999811e+04	-7.187579999999999927e+03	2.573577000000000044e+04	1.536857999999999993e+04	2.358224999999999909e+03	-1.872359999999999900e+03	-1.097977499999999964e+04	1.000000000000000000e+00
-1.733804999999999927e+04	-2.166290999999999985e+04	-7.164269999999999527e+03	2.574238499999999840e+04	1.534900499999999920e+04	2.314934999999999945e+03	-1.884194999999999936e+03	-1.096928999999999905e+04	1.000000000000000000e+00
-1.732679999999999927e+04	-2.164576499999999942e+04	-7.150094999999999345e+03	2.575138499999999840e+04	1.531804500000000007e+04	2.271644999999999982e+03	-1.895444999999999936e+03	-1.095506999999999971e+04	1.000000000000000000e+00
-1.731365999999999985e+04	-2.164157999999999811e+04	-7.148024999999999636e+03	2.575165499999999884e+04	1.531575000000000000e+04	2.272904999999999745e+03	-1.883924999999999955e+03	-1.094597999999999956e+04	1.000000000000000000e+00
-1.733507999999999811e+04	-2.167020000000000073e+04	-7.173045000000000073e+03	2.573945999999999913e+04	1.536470999999999913e+04	2.377844999999999800e+03	-1.856024999999999864e+03	-1.096249499999999898e+04	1.000000000000000000e+00
-1.738556999999999971e+04	-2.172019499999999971e+04	-7.212644999999999527e+03	2.572276499999999942e+04	1.540426499999999942e+04	2.397194999999999709e+03	-1.848734999999999900e+03	-1.099858499999999913e+04	1.000000000000000000e+00
