Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	FilteredChannel1	FilteredChannel2	FilteredChannel3	FilteredChannel4	FilteredChannel5	FilteredChannel6	FilteredChannel7	FilteredChannel8	GyroX	GyroY	GyroZ	AccX	AccY	AccZ	PPG1	PPG2	rawPPG1	rawPPG2	rawPPG3	Hr	Hrv	Battery	Trigger	PhysicalTrigger	AutoTrigger	NumMeasurements	Timestamp
-33865.605000	-9603.675000	115.605000	33824.745000	26343.630000	9717.885000	4679.820000	-1363.140000	-3.078254	-4.504441	-4.904520	-3.907768	0.137885	4.533391	5.532407	0.090223	-1.876980	4.013380	0.274680	-0.758177	-0.116516	0.616759	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45158.000000	1775778362.599003
-33863.580000	-9599.040000	121.230000	33835.230000	26350.830000	9711.810000	4682.385000	-1359.495000	-2.725172	-3.983198	-4.807586	-4.150661	-5.537056	-2.578522	1.487761	0.677851	-1.876980	4.013380	0.274680	-0.758177	-0.116516	0.616759	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45159.000000	1775778362.599034
-33868.305000	-9604.980000	117.405000	33836.760000	26346.510000	9698.355000	4683.645000	-1363.050000	-0.365455	-1.064001	-2.068256	-2.072263	-8.650466	-10.526298	-3.271088	1.756290	-1.876980	4.013380	0.274680	-0.758177	-0.116516	0.616759	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45160.000000	1775778362.599066
-33872.670000	-9610.920000	111.465000	33830.685000	26336.250000	9677.835000	4679.010000	-1366.785000	2.541388	2.398738	1.558797	1.268305	-8.228140	-16.613566	-5.843742	2.855662	-1.876980	4.013380	0.274680	-0.758177	-0.116516	0.616759	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45161.000000	1775778362.599078
-33867.225000	-9605.790000	113.985000	33830.595000	26335.395000	9674.685000	4677.120000	-1364.670000	4.236874	4.280907	3.763707	3.470665	-5.663979	-18.366958	-5.349871	3.112802	-1.876980	4.013380	0.274680	-0.758177	-0.116516	0.616759	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45162.000000	1775778362.599094
-33867.405000	-9605.070000	111.510000	33827.535000	26335.260000	9682.695000	4673.070000	-1366.830000	4.392964	4.283794	3.824408	3.167218	-2.453188	-14.072223	-2.934960	2.408828	-1.876980	4.013380	0.274680	-0.758177	-0.116516	0.616759	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45163.000000	1775778362.599105
-33859.890000	-9595.170000	121.005000	33815.970000	26340.570000	9705.510000	4675.455000	-1361.205000	3.712168	3.520368	2.717485	0.884584	0.978549	-3.521236	-0.106036	1.360315	0.900340	2.624720	0.259420	-0.767942	-0.118469	0.620604	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45164.000000	1775778362.599119
-33862.590000	-9596.835000	120.150000	33813.810000	26338.230000	9709.695000	4675.860000	-1361.925000	2.727596	2.834679	1.741684	-2.041647	4.292917	10.311935	2.266425	0.600121	0.900340	2.624720	0.259420	-0.767942	-0.118469	0.620604	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45165.000000	1775778362.599130
-33861.555000	-9600.345000	110.070000	33819.030000	26335.710000	9704.430000	4675.545000	-1358.820000	1.375346	1.922521	1.051022	-3.874485	6.419684	21.067173	3.800331	0.268244	0.900340	2.624720	0.259420	-0.767942	-0.118469	0.620604	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45166.000000	1775778362.599144
-33863.175000	-9603.630000	116.100000	33819.480000	26328.375000	9683.640000	4670.010000	-1363.275000	-0.509108	-0.013534	-0.154605	-3.099259	6.159898	22.390542	4.090433	-0.030765	0.900340	2.624720	0.259420	-0.767942	-0.118469	0.620604	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45167.000000	1775778362.599155
-33865.560000	-9603.945000	120.285000	33826.410000	26336.070000	9684.225000	4678.605000	-1363.365000	-2.578118	-2.759496	-1.635559	0.119364	3.619815	13.083959	3.060921	-0.750489	0.900340	2.624720	0.259420	-0.767942	-0.118469	0.620604	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45168.000000	1775778362.605646
-33873.750000	-9612.675000	104.580000	33821.505000	26337.555000	9678.510000	4672.395000	-1369.935000	-4.244491	-5.050304	-2.445122	3.808267	0.609348	-1.190291	1.430685	-1.908064	0.900340	2.624720	0.259420	-0.767942	-0.118469	0.620604	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45169.000000	1775778362.605672
-33875.730000	-9614.070000	106.920000	33821.955000	26338.770000	9680.535000	4667.850000	-1373.220000	-5.083563	-5.854793	-2.739636	5.594561	-1.081797	-12.256203	-0.190984	-3.066522	0.900340	2.624720	0.259420	-0.767942	-0.118469	0.620604	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45170.000000	1775778362.605700
-33871.995000	-9607.095000	117.045000	33828.345000	26342.910000	9688.410000	4668.660000	-1372.770000	-4.573116	-4.676332	-2.584470	4.563977	-1.232155	-15.138358	-1.718265	-3.534489	0.900340	2.624720	0.259420	-0.767942	-0.118469	0.620604	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45171.000000	1775778362.605711
-33863.805000	-9599.940000	120.645000	33830.055000	26339.310000	9691.290000	4676.940000	-1365.255000	-2.139586	-1.350602	-1.030807	1.910731	-0.732002	-10.061748	-2.557937	-2.526988	0.900340	2.624720	0.259420	-0.767942	-0.118469	0.620604	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45172.000000	1775778362.606718
-33863.445000	-9599.715000	120.195000	33829.380000	26336.205000	9682.470000	4675.455000	-1365.165000	1.823971	3.153838	1.784332	-0.688613	-0.650186	-1.452415	-1.883979	0.125978	0.900340	2.624720	0.259420	-0.767942	-0.118469	0.620604	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45173.000000	1775778362.606739
-33868.305000	-9604.080000	116.280000	33826.635000	26332.650000	9672.390000	4670.280000	-1371.420000	5.312207	6.435745	3.887923	-2.574087	-1.497091	4.927980	-0.220622	3.089398	0.228900	-2.197440	-3.219860	-0.770018	-0.118652	0.620787	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45174.000000	1775778362.610301
-33864.120000	-9600.165000	117.945000	33827.805000	26331.930000	9674.640000	4669.380000	-1370.295000	6.147810	6.473680	3.602497	-3.730242	-2.733712	6.036366	0.822048	4.331086	0.228900	-2.197440	-3.219860	-0.770018	-0.118652	0.620787	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45175.000000	1775778362.610326
-33858.990000	-9595.080000	120.690000	33830.640000	26337.690000	9697.410000	4675.185000	-1364.490000	4.221020	3.655888	1.319713	-3.948298	-3.133930	3.745580	0.626634	3.337801	0.228900	-2.197440	-3.219860	-0.770018	-0.118652	0.620787	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45176.000000	1775778362.618116
-33864.345000	-9598.095000	117.270000	33830.190000	26336.610000	9711.855000	4669.920000	-1371.420000	1.181174	0.094389	-1.225184	-2.975340	-1.863733	2.412643	-0.001468	1.327085	0.228900	-2.197440	-3.219860	-0.770018	-0.118652	0.620787	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45177.000000	1775778362.618145
-33858.675000	-9594.000000	122.220000	33834.285000	26339.220000	9711.765000	4672.980000	-1367.055000	-1.536077	-2.564725	-2.703105	-1.115672	0.572881	3.685824	-0.360485	-0.558786	0.228900	-2.197440	-3.219860	-0.770018	-0.118652	0.620787	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45178.000000	1775778362.623944
-33859.305000	-9596.880000	116.010000	33828.030000	26334.990000	9686.700000	4677.390000	-1364.040000	-3.156363	-3.791273	-2.804096	0.756092	2.668761	4.444689	-0.283052	-1.697125	0.228900	-2.197440	-3.219860	-0.770018	-0.118652	0.620787	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45179.000000	1775778362.623971
-33869.610000	-9608.670000	100.980000	33822.405000	26331.615000	9672.705000	4677.435000	-1367.370000	-3.588690	-3.970873	-2.316356	1.566262	3.115755	0.669286	0.266193	-1.781827	0.228900	-2.197440	-3.219860	-0.770018	-0.118652	0.620787	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45180.000000	1775778362.626688
-33870.600000	-9610.695000	101.430000	33823.845000	26336.655000	9677.520000	4678.470000	-1365.120000	-3.524602	-3.940676	-2.331385	0.917107	1.847213	-6.881971	0.912839	-1.218902	0.228900	-2.197440	-3.219860	-0.770018	-0.118652	0.620787	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45181.000000	1775778362.626713
-33871.770000	-9610.830000	107.820000	33830.955000	26336.745000	9675.630000	4674.555000	-1366.515000	-3.256958	-3.693891	-2.366199	-0.106871	0.142866	-12.500092	0.966113	-0.662133	0.228900	-2.197440	-3.219860	-0.770018	-0.118652	0.620787	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	0.000000	-1.000000	-1.000000	45182.000000	1775778362.633980
